unique_id,name,gender,age,area,marital_Status,qualification,income,occupation,policy,months_as_customer,cls,umbrella_limit,annual_premium,capital_loss,capital_gain,total_claim,fraud_reason,fraud,date,location
3af10359-fa11-4435-977e-49dc2680771c,Libbie Powlowski,Male,61,KwaZulu-Natal,Married,High School,2500.00,Cosmetology and Hairdressing,Standard Legal Plan,47,71358,92304,3797,4044,812,5000,,N,2022-04-01,-29.9131156|30.9011399
d5065048-fdf0-4a2a-ac12-83c1767f0580,Eldora Kemmer,Female,47,Gauteng,Divorced,High School,11411.00,Clients and Customer Support,Funeral Cover,55,26987,39716,1732,2140,433,22822,,N,2023-05-01,-25.8359658|28.2508259
54e46ed7-45e5-44ed-933d-2c7a160ea1e5,Pearl Mitchell,Male,64,Limpopo,Single,Bachelor,8283.00,Ticketing clerk,Standard Legal Plan,11,80423,97774,3694,3297,832,16566,,N,2023-08-01,-22.7288577|30.7125407
ef01a843-87f9-4eff-bedd-6b91d462b1f9,Kendall Leannon,Male,45,Limpopo,Married,Master,13587.00,Travel Agent,Standard Legal Plan,58,50314,78388,2273,4934,995,27174,,N,2023-07-01,-22.7295849|30.7120713
d984e03f-15bf-4a71-8364-f19a2a068c60,Eleanora Wilkinson,Female,29,KwaZulu-Natal,Single,High School,2100.00,Taxi Driver,Standard Legal Plan,8,61598,72677,3406,2633,704,4200,,N,2022-10-01,-29.9131194|30.9098496
6b137441-fa9e-4b69-a674-96417c6878d3,Paula Koepp,Male,59,North West,Divorced,High School,11411.00,Clients and Customer Support,Funeral Cover,57,12237,36360,1980,1449,616,22822,Faked death,Y,2022-01-01,-22.3707768|30.0322573
e9f70d01-70e3-491d-9c09-07aeb02a2748,Burley Ankunding,Female,62,Free State,Divorced,High School,11411.00,Clients and Customer Support,Standard Legal Plan,10,85002,97998,3421,4297,652,22822,,N,2023-06-01,-25.7701857|28.3659343
3791d85a-211d-4d34-a467-8cbce96df1de,Precious Orn,Female,65,Mpumalanga,Married,High School,2000.00,Security Guard,Standard Legal Plan,23,85412,63766,2254,2749,806,4000,Fake legal bills,Y,2021-01-01,-22.9292786|30.2811118
032e98c1-758f-42e3-80d5-3ce6880d5615,Laney Ryan,Male,34,Eastern Cape,Divorced,Bachelor,41789.50,Chartered accountant,Standard Legal Plan,51,58125,58339,3166,3090,715,58339,,N,2022-12-01,-33.9775227|25.5736366
8da3316d-c79a-485e-bc8d-c840d02eda8d,Laurine Wisoky-Altenwerth,Female,34,Free State,Divorced,High School,2500.00,Cosmetology and Hairdressing,Standard Legal Plan,16,65899,68513,4206,1405,526,5000,,N,2023-08-01,-25.7688567|28.3704437
6a36c87c-f933-40b4-a6d2-8e623aeb704a,Clement Hyatt,Male,38,Mpumalanga,Married,High School,10261.00,Data Capturing,Funeral Cover,50,29636,31910,1323,1614,408,20522,,N,2022-11-01,-22.931322|30.2865844
16e0b9f0-ff8c-4a60-810b-9baa85c4eeb4,Brendon Witting,Male,69,Eastern Cape,Divorced,High School,2100.00,Taxi Driver,Funeral Cover,19,13576,44064,1626,2198,254,4200,,N,2021-10-01,-33.9897525|25.5477461
1d655e41-0bf5-4091-8449-c3ed5010fdf5,Eulah Spencer,Male,62,Mpumalanga,Divorced,High School,3000.00,Domestic Worker,Domestic Worker Cover,55,32327,27399,1621,1513,313,6000,False documentation,Y,2021-06-01,-22.932279|30.2854181
1f776d5e-db32-4e47-b053-0b7fb1dc26fe,Bailee Maggio,Female,33,North West,Divorced,PhD,51872.83,Judge,H.E.L.P Cover,10,55417,65855,2915,4546,763,65855,,N,2021-12-01,-22.3708824|30.0322333
409c3d61-a19d-4e5c-9916-7cb66eb07025,Jaydon Sauer,Male,26,KwaZulu-Natal,Single,High School,3000.00,Domestic Worker,Funeral Cover,24,24124,43927,1874,2567,640,6000,,N,2023-03-01,-29.9130784|30.8680537
5a0e087c-7a3f-46dd-baf9-588779881992,Ila Hilll,Male,44,North West,Divorced,Bachelor,11653.00,Telesales and Telemarketing,Funeral Cover,20,16676,49073,1579,2777,588,23306,,N,2022-03-01,-22.3709928|30.0322093
900725f0-f378-46a0-b3f5-f08a26de5999,Alene Dicki,Female,46,Western Cape,Divorced,Master,14628.00,Nurse,Standard Legal Plan,23,76254,76159,4090,4615,823,29256,,N,2022-09-01,-33.9723866|18.5691493
b84d8afa-bedc-4669-87e8-41a58e318d42,Austin Volkman-West,Male,68,KwaZulu-Natal,Divorced,Bachelor,14628.00,Nurse,Standard Legal Plan,36,71314,64940,2138,1616,618,29256,Fake legal bills,Y,2022-11-01,-29.9131068|30.9033646
ad6131ac-9c9c-44bc-813c-ac0d65faa186,Jackie Jenkins,Male,48,Free State,Single,High School,10552.00,Switchboard and Receptionist,Funeral Cover,33,21478,34927,884,2736,570,21104,False documentation,Y,2022-06-01,-25.7682151|28.3719927
42755f11-8329-4003-9140-0e97e1310ca2,Cody Von-Beer,Male,39,Eastern Cape,Divorced,High School,3000.00,Domestic Worker,Domestic Worker Cover,22,21363,27946,2204,1389,263,6000,,N,2022-08-01,-33.9924841|25.5923191
2fc884c8-1d7c-4e45-8cce-cc7dd71dbc0d,Jaylan Dibbert,Male,29,Limpopo,Divorced,Bachelor,10552.00,Switchboard and Receptionist,Standard Legal Plan,25,77033,85200,3770,1038,960,21104,,N,2023-10-01,-22.7294599|30.7126527
5179b6f8-ead0-4ddc-97b4-e9e6b3f34257,Eliza Ratke,Male,54,Eastern Cape,Divorced,High School,10552.00,Switchboard and Receptionist,Funeral Cover,27,14350,36443,1449,2943,743,21104,,N,2021-10-01,-33.9925757|25.5864277
bbad8744-1c50-4e86-8d05-c58f48942aaf,Jeff Kuphal-Abbott,Male,36,Northern Cape,Married,Master,14628.00,Nurse,Standard Legal Plan,16,81965,81788,3299,4743,813,29256,,N,2022-05-01,-22.932279|30.2854181
0ef0b790-bd92-49b4-a7b6-d46eb0bbf5e3,Oma Rohan,Male,48,Free State,Divorced,PhD,45327.25,Financial manager,H.E.L.P Cover,18,98941,66401,4364,2666,902,66401,,N,2021-03-01,-25.7707356|28.3674466
0ef0b790-bd92-49b4-a7b6-d46eb0bbf5e3,Oma Rohan,Male,48,Free State,Divorced,PhD,45327.25,Financial manager,Standard Legal Plan,18,68813,95416,4121,4455,901,157055.5,,N,2022-04-01,-25.7692238|28.3661718
01ded8a5-826f-4596-9758-d6488a6356e2,Pearline Berge,Male,57,Western Cape,Single,Master,16885.00,Police Officer,Standard Legal Plan,55,55327,75904,3349,3380,556,33770,,N,2021-10-01,-33.972439|18.5692491
7c336639-4b34-4efc-a6ba-eefa49030ab9,Osborne Bayer,Male,31,Gauteng,Single,High School,2000.00,Security Guard,Standard Legal Plan,9,84060,53961,2633,3668,686,4000,,N,2021-01-01,-25.7302026|28.4241534
b3ac4ab5-a81d-4d10-899a-0e3fad307970,Brendan Fadel,Female,61,Free State,Divorced,High School,3000.00,Domestic Worker,Funeral Cover,29,27838,49265,1373,921,283,6000,,N,2021-04-01,-25.7693978|28.3666402
8de5a819-a9d0-4ae5-96b7-9752f4612875,Tyrell Cruickshank,Male,34,KwaZulu-Natal,Single,Bachelor,10261.00,Data Capturing,Standard Legal Plan,30,59208,95068,4190,4413,805,20522,Fake legal bills,Y,2023-11-01,-29.9131048|30.900703
fa41ed65-8d65-42db-a489-726ca837cdc6,Onie Willms,Male,33,North West,Divorced,High School,11411.00,Clients and Customer Support,Standard Legal Plan,7,54229,99774,3609,1876,633,22822,,N,2021-11-01,-22.3717228|30.0322512
634a7672-f1f5-4e10-9716-0826a6532ef1,Adele Heller,Male,61,Limpopo,Single,High School,2100.00,Taxi Driver,Standard Legal Plan,39,86778,98437,2175,2214,515,4200,,N,2023-07-01,-22.7300888|30.7123531
4709ff1d-a0c6-4eb8-af72-15277289028f,Jaeden Ratke,Male,67,Free State,Married,PhD,41789.50,Chartered accountant,H.E.L.P Cover,27,90898,76044,3750,3903,611,76044,,N,2023-11-01,-25.7682383|28.3652088
4709ff1d-a0c6-4eb8-af72-15277289028f,Jaeden Ratke,Male,67,Free State,Married,PhD,41789.50,Chartered accountant,Standard Legal Plan,27,65734,99647,2634,1100,533,159623,,N,2021-08-01,-25.7680696|28.3652891
b936fe57-6670-45cb-8bc1-fb4a38884332,Maximus Kling,Male,53,Free State,Single,Bachelor,8283.00,Ticketing clerk,Funeral Cover,21,27228,48478,1161,587,329,16566,Faked death,Y,2023-03-01,-25.7678586|28.3643782
a6889b58-ec8f-423d-a20e-ffbe73703c0b,Ardella Murray,Male,32,Western Cape,Divorced,Bachelor,8283.00,Ticketing clerk,Funeral Cover,18,17496,40286,1488,1206,212,16566,Faked death,Y,2023-09-01,-33.9721998|18.5690742
a69e10c3-b9bb-47e6-8e65-a66a916ce0a1,Skylar Kihn,Female,30,Free State,Single,High School,6489.00,Teller and Cashier,Funeral Cover,31,23012,34224,820,653,465,12978,Faked death,Y,2021-12-01,-25.768726|28.3685337
5c0f829b-9c16-4831-b44b-77d450a7476b,Howard Rowe,Female,26,Western Cape,Single,High School,2000.00,Security Guard,Funeral Cover,47,15682,34636,879,891,218,4000,,N,2021-09-01,-33.9722542|18.5690252
6d50771b-63a8-4c33-a504-f46359a55693,Otha Harris,Female,47,Limpopo,Single,High School,6489.00,Teller and Cashier,Standard Legal Plan,42,75603,54269,4012,3124,567,12978,Misrepresentation of legal cases,Y,2022-03-01,-22.7306702|30.7121823
218d8547-1ff0-4284-acd7-38e44bad8dea,Garret Cronin,Female,63,Northern Cape,Married,High School,2000.00,Security Guard,Funeral Cover,11,27898,36786,1025,2492,270,4000,Murder For Claims,Y,2022-10-01,-22.9323687|30.2890914
6cddc9a9-bd72-495f-b862-544b1a448c4f,Claire Yost,Female,68,Eastern Cape,Single,High School,2500.00,Cosmetology and Hairdressing,Standard Legal Plan,37,66823,62214,2020,2671,976,5000,,N,2021-01-01,-33.9935297|25.5809197
f3e81a23-3b6b-40a8-af38-452941acb1b9,Gaston Lind,Male,29,Gauteng,Divorced,Bachelor,10261.00,Data Capturing,Funeral Cover,33,21621,48584,1410,777,336,20522,Faked death,Y,2021-02-01,-26.2980765|28.2513005
a77fd79a-f777-4ddd-ab9a-ec8cb5071230,Neha Cormier,Male,60,KwaZulu-Natal,Divorced,High School,8283.00,Ticketing clerk,Funeral Cover,29,21166,39751,836,1264,313,16566,,N,2021-08-01,-29.9131405|30.989817
444eaab9-5a63-48f4-821c-2b30e11b3a84,Genevieve Macejkovic,Female,38,Mpumalanga,Divorced,Bachelor,11411.00,Clients and Customer Support,Standard Legal Plan,59,71143,95433,3490,1343,621,22822,,N,2023-02-01,-22.9323687|30.2890914
48473685-15c3-46f1-a759-9bab025f2d0c,Janessa Legros,Male,60,North West,Divorced,Bachelor,40943.17,Cyber security engineer,Standard Legal Plan,9,64994,83760,3703,1786,757,81886.34,,N,2022-04-01,-22.3716871|30.0321441
48473685-15c3-46f1-a759-9bab025f2d0c,Janessa Legros,Male,60,North West,Divorced,Bachelor,40943.17,Cyber security engineer,H.E.L.P Cover,9,69782,93567,2782,1949,977,163772.68,,N,2022-04-01,-22.3716871|30.032087
eab39295-3b53-4426-ba50-656b5101edc1,Thad Cronin,Male,65,Eastern Cape,Married,Master,14628.00,Nurse,Funeral Cover,28,26151,38676,1730,1181,659,29256,,N,2021-03-01,-33.9935359|25.5806204
cf88363c-5f9d-495c-b01c-be842a5c60b2,Bruce Anderson-Runte,Female,57,North West,Married,Bachelor,11653.00,Telesales and Telemarketing,Funeral Cover,17,22833,41109,671,2432,751,23306,Faked death,Y,2023-08-01,-22.37163|30.0322333
c77f4282-f468-4986-9873-3cb4c2c0178a,Katelynn Ernser-Jakubowski,Female,38,Northern Cape,Married,High School,3000.00,Domestic Worker,Funeral Cover,24,26270,49599,1188,1440,735,6000,False documentation,Y,2021-10-01,-22.9339038|30.2869881
6bc795c3-d3cd-4646-89ab-dfdb383cbb90,Felicia Mitchell,Male,55,KwaZulu-Natal,Married,High School,6489.00,Teller and Cashier,Standard Legal Plan,12,51621,94430,2362,4701,786,12978,,N,2021-07-01,-29.9130678|30.8616513
df41ce08-07f1-454c-8056-636371142e81,Blanca Frami,Male,41,Northern Cape,Married,High School,10552.00,Switchboard and Receptionist,Standard Legal Plan,53,95262,57980,2503,3143,660,21104,,N,2021-03-01,-22.9353791|30.2846256
a8e39fe9-3c70-4a0c-b3f3-c8c70c388a36,Morton Zboncak,Male,36,Mpumalanga,Married,High School,10552.00,Switchboard and Receptionist,Standard Legal Plan,14,66016,56449,3864,4023,669,21104,,N,2022-09-01,-22.9339038|30.2869881
b942a435-960c-400a-8e0e-fb5413f6a4fb,Ansley Ruecker,Female,36,North West,Single,High School,10261.00,Data Capturing,Funeral Cover,42,19082,40010,919,1449,342,20522,Murder For Claims,Y,2023-10-01,-22.342251|30.0158266
9fdc0504-3657-47fb-b577-4ba72602bee0,Aurore Hartmann,Male,33,Western Cape,Divorced,High School,11653.00,Telesales and Telemarketing,Standard Legal Plan,33,95569,89216,3220,1927,532,23306,,N,2022-09-01,-33.9723433|18.568953
9dba5777-5501-4032-8164-47fa98dfcb00,Kitty Sauer,Male,27,North West,Divorced,High School,2500.00,Cosmetology and Hairdressing,Standard Legal Plan,20,92928,92166,4662,2248,564,5000,,N,2021-09-01,-22.3418405|30.0156328
38ce155d-fb90-4e22-bddc-37361a4387df,Hazle Goldner,Male,69,KwaZulu-Natal,Single,High School,10552.00,Switchboard and Receptionist,Standard Legal Plan,20,90269,62574,3274,3634,983,21104,,N,2022-11-01,-29.9131375|30.9872556
7a4ccb7a-e2dc-4e1d-9cfe-6c751ae51aa9,Justine Langosh,Female,60,Eastern Cape,Single,Master,13587.00,Travel Agent,Standard Legal Plan,37,54926,86010,3158,2516,694,27174,,N,2023-10-01,-33.9727207|25.5946035
63ca2b35-6d6a-47e6-928c-b50a9a11404a,Amber Denesik,Male,51,Free State,Married,High School,2500.00,Cosmetology and Hairdressing,Standard Legal Plan,11,81776,65922,3794,4690,594,5000,,N,2022-12-01,-25.7684161|28.3695552
d92075cc-5c39-41b3-ab5c-e4ad9b81c9cf,Vernie Halvorson-Emard,Male,39,Free State,Single,High School,2500.00,Cosmetology and Hairdressing,Standard Legal Plan,12,51498,96788,3930,3079,850,5000,,N,2022-10-01,-25.7681263|28.3707225
c41c51d1-31f6-4876-b204-997a72178978,Moises Conn-Hills,Male,50,KwaZulu-Natal,Divorced,High School,8283.00,Ticketing clerk,Funeral Cover,40,23102,49414,638,1649,392,16566,Faked death,Y,2022-08-01,-29.9131366|31.0145081
9c740ae4-238a-49e1-be7e-352cccf5fe68,Zander Harvey,Female,53,Limpopo,Married,High School,6489.00,Teller and Cashier,Funeral Cover,19,17219,30508,1592,860,744,12978,Faked death,Y,2021-01-01,-22.7295202|30.7131974
89f1491d-6eb7-4315-a64a-8fba39db3389,Dorothea White,Female,41,Northern Cape,Married,High School,11653.00,Telesales and Telemarketing,Standard Legal Plan,24,79266,96591,4568,1891,569,23306,,N,2021-07-01,-22.9343026|30.2840375
c1315871-03e5-4eca-83c0-c62db041511e,Stephania Bode,Male,64,Mpumalanga,Divorced,High School,6489.00,Teller and Cashier,Funeral Cover,20,29990,31924,529,1401,216,12978,False documentation,Y,2023-11-01,-22.9353791|30.2846256
9d6f5748-29e0-4a9e-99f3-664bff127bd3,Roberto Lebsack,Male,62,Northern Cape,Divorced,High School,6489.00,Teller and Cashier,Funeral Cover,26,21351,39253,539,2723,613,12978,,N,2021-06-01,-22.9367647|30.2840774
b678652e-02d3-4d34-86ee-2122dc962dbb,Carolyn Beatty,Male,25,Northern Cape,Married,Bachelor,8283.00,Ticketing clerk,Funeral Cover,33,12472,37107,1720,821,751,16566,Faked death,Y,2023-05-01,-22.9394661|30.2865196
0e6d24dc-fce2-4a87-ace8-e4f11351dba1,Lemuel Padberg,Male,37,Limpopo,Divorced,Bachelor,10552.00,Switchboard and Receptionist,Funeral Cover,50,16976,31654,500,1027,506,21104,,N,2022-01-01,-22.7293134|30.7134674
0d47c18d-8f66-489b-b7dd-487a93813846,Rashad Schroeder,Male,53,North West,Single,Master,45327.25,Financial manager,H.E.L.P Cover,52,90823,93089,3226,3339,665,90654.5,,N,2022-01-01,-22.3417117|30.0156393
0d47c18d-8f66-489b-b7dd-487a93813846,Rashad Schroeder,Male,53,North West,Single,Master,45327.25,Financial manager,Standard Legal Plan,52,86813,54035,3606,1301,781,144689.5,,N,2023-02-01,-22.3416988|30.0154912
52944fbd-702b-459f-84f6-b2672e6da79c,Alexane Bailey,Female,47,Eastern Cape,Divorced,High School,11411.00,Clients and Customer Support,Funeral Cover,48,13140,44546,1414,2227,768,22822,Faked death,Y,2022-12-01,-33.9967087|25.5436493
b01e65b0-8c5d-409e-bb7e-dbe9171a729a,Maymie Wilderman,Female,69,KwaZulu-Natal,Married,Master,18000.00,Teacher,Standard Legal Plan,33,72649,63752,4706,1192,805,36000,,N,2022-09-01,-29.9130992|30.8996736
f12586b7-c5c6-495d-b1cf-0576b347d9dd,Pamela Larkin,Male,26,Mpumalanga,Married,Bachelor,14628.00,Nurse,Funeral Cover,13,29782,30432,574,2523,465,29256,,N,2023-02-01,-22.9343026|30.2840375
40341579-9b64-4380-bdab-7e9ae0dd582e,Bernard Kunde,Male,45,North West,Married,High School,6489.00,Teller and Cashier,Standard Legal Plan,43,68189,91435,3898,1952,934,12978,,N,2023-03-01,-22.3416537|30.0153946
2f031cb0-ae88-4249-be9d-89d0c43c2f59,Sabina Wintheiser,Male,55,Eastern Cape,Divorced,Bachelor,10261.00,Data Capturing,Funeral Cover,50,25024,40011,679,925,449,20522,False documentation,Y,2021-04-01,-33.9770383|25.6074988
b0b8093e-bde3-4c98-ae1a-3a5ede6c0b16,Kali Lesch,Female,42,Free State,Divorced,High School,2000.00,Security Guard,Funeral Cover,14,19734,30532,1921,2539,484,4000,Murder For Claims,Y,2022-06-01,-25.786904|28.0430152
1b848130-acc7-449d-b2ae-3166db2a807c,Garrison Abernathy,Male,28,Limpopo,Divorced,High School,2500.00,Cosmetology and Hairdressing,Standard Legal Plan,53,96214,76137,4616,2925,718,5000,,N,2023-09-01,-22.7285668|30.7129677
bf9ddd40-0eb0-47d1-94c9-0581ad903104,Danny Witting,Female,42,Limpopo,Single,Bachelor,11411.00,Clients and Customer Support,Standard Legal Plan,53,72595,74600,4874,4839,885,22822,,N,2022-09-01,-22.7283715|30.7131974
3e62cf5a-bfbe-453f-89cc-effd737766f5,Amaya Bartoletti,Male,49,KwaZulu-Natal,Divorced,Bachelor,16885.00,Police Officer,Standard Legal Plan,32,73743,84104,4070,2951,696,33770,,N,2022-11-01,-29.9131316|30.9666583
5fa43941-d5c5-4513-801b-bd4541a3af5a,Darron Bergnaum,Male,39,Free State,Married,High School,3000.00,Domestic Worker,Funeral Cover,40,24380,43566,1197,502,554,6000,,N,2022-03-01,-25.7870157|28.0436426
8dbbfc1e-a7f9-4417-8ac6-dd469a27203f,Donny Kautzer,Female,60,Eastern Cape,Single,High School,11411.00,Clients and Customer Support,Standard Legal Plan,59,79187,92814,3613,4018,963,22822,,N,2021-03-01,-33.8533262|25.4909571
c783a389-1347-4fcf-b2b7-09a991ef1b20,Elliott Runolfsson,Female,27,Western Cape,Divorced,Bachelor,10552.00,Switchboard and Receptionist,Funeral Cover,13,14062,48843,553,971,723,21104,,N,2021-03-01,-33.9720734|18.5690876
fcf74901-5d42-4fd2-98c3-1e6c403b48d3,Tressa Farrell,Female,38,Gauteng,Single,Bachelor,16885.00,Police Officer,Funeral Cover,29,25014,34280,710,1568,425,33770,,N,2023-12-01,-26.1962655|28.2920749
58b22057-d283-45b2-af4e-52df3a117c4d,Trudie Wolff,Male,28,Free State,Single,High School,2000.00,Security Guard,Funeral Cover,7,19950,35390,1179,1339,749,4000,Murder For Claims,Y,2022-01-01,-25.7869776|28.0427383
965fb7b3-6b20-49a4-94f0-eadafe353285,Ozella Frami,Female,26,Eastern Cape,Divorced,High School,2100.00,Taxi Driver,Standard Legal Plan,13,66244,66807,4785,3057,757,4200,Misrepresentation of legal cases,Y,2023-09-01,-33.8534528|25.4568674
bfbbdea1-6e3a-4c85-995a-7a28bcd3cb78,Unique O'Kon,Male,40,Western Cape,Single,High School,6489.00,Teller and Cashier,Standard Legal Plan,49,66385,78755,3269,3190,652,12978,,N,2021-12-01,-33.9721801|18.5692706
3ee03de5-9a69-483a-8247-12864271b636,Cristal Erdman,Male,69,Mpumalanga,Married,Bachelor,14628.00,Nurse,Funeral Cover,6,27004,38399,1644,2479,398,29256,,N,2023-05-01,-22.9367647|30.2840774
a0bb4c74-882d-45a3-affb-37bddd7567c0,Richie Reichert,Female,27,Eastern Cape,Married,High School,3000.00,Domestic Worker,Funeral Cover,22,23305,30133,1715,597,236,6000,Murder For Claims,Y,2023-01-01,-33.8534348|25.4681305
496294f7-5500-4a23-a64f-5529de1cf4b4,Eda Kessler,Female,25,North West,Single,High School,3000.00,Domestic Worker,Domestic Worker Cover,5,29019,39883,2223,703,273,6000,,N,2022-10-01,-22.3417052|30.0151627
b92b7780-abc3-4f0d-b1c5-2f44ff3dfd01,Selmer Boyle,Female,68,Eastern Cape,Single,High School,3000.00,Domestic Worker,Domestic Worker Cover,6,24343,31504,2165,929,261,6000,,N,2021-03-01,-33.8534624|25.473257
801c7648-ae16-4581-8f63-ce3cd569c2c0,Harley Homenick,Male,40,KwaZulu-Natal,Divorced,Bachelor,16885.00,Police Officer,Standard Legal Plan,11,78335,97234,2317,1159,568,33770,,N,2022-10-01,-29.90991|30.8970727
e9c6cced-fa2a-4216-8acf-f967aeb7f1fb,Rickie Kuvalis,Male,34,Western Cape,Single,Bachelor,45327.25,Financial manager,H.E.L.P Cover,50,63244,88550,2727,3071,691,88550,,N,2023-10-01,-33.9722488|18.5694418
1b8594c2-2a3d-46ef-87a8-ad502a29cfc5,Alba Wyman,Female,28,Eastern Cape,Married,High School,3000.00,Domestic Worker,Domestic Worker Cover,43,23314,38686,1182,1237,244,6000,,N,2021-12-01,-33.9849198|25.5499391
6281f3da-fdba-414f-b06b-55ccde6062fc,Samara Barrows,Female,43,Mpumalanga,Married,Bachelor,14628.00,Nurse,Standard Legal Plan,30,68403,82217,3492,1808,904,29256,,N,2022-02-01,-22.9394661|30.2865196
e38c7309-9da0-48d6-b14a-ca79f16605fd,Alanna Schmidt,Male,38,KwaZulu-Natal,Single,Bachelor,10261.00,Data Capturing,Funeral Cover,33,29193,42477,1097,618,711,20522,,N,2022-01-01,-29.9098866|30.871714
2f6769aa-3522-48e6-8e4f-6551c99a4fe7,Jakayla Padberg,Male,38,Free State,Divorced,High School,3000.00,Domestic Worker,Domestic Worker Cover,51,22810,37090,1479,1345,234,6000,Faked Work Dispute,Y,2023-10-01,-25.7868836|28.0425808
a39f0273-38d2-4a85-9929-228f21c36cf5,Brenna Cassin,Female,52,Northern Cape,Divorced,High School,10261.00,Data Capturing,Standard Legal Plan,34,53087,81573,4085,2733,997,20522,,N,2022-11-01,-22.9397053|30.2866691
1ba1f500-99f6-4344-baf3-1d1dba542a57,Dee Kris,Male,46,Free State,Divorced,Bachelor,46875.08,Investment banker,Standard Legal Plan,30,99016,83234,3707,4590,650,83234,,N,2021-02-01,-25.7867134|28.0428171
557b69ab-2f3b-4e1c-9cd0-9a5aafde8f2c,Sherwood Leffler,Female,68,Limpopo,Divorced,High School,3000.00,Domestic Worker,Funeral Cover,22,17684,33471,1087,2133,332,6000,Faked death,Y,2021-08-01,-22.7278917|30.7126031
23af563a-def7-4ba2-94ae-2f7cc5b53c1a,Patience Little,Female,53,Mpumalanga,Single,Master,13587.00,Travel Agent,Funeral Cover,20,11558,35427,1797,1636,512,27174,,N,2021-05-01,-22.9397053|30.2866691
3aebc332-d4b0-42fe-82b3-68e63eb87b44,Trevion Hettinger,Female,41,Northern Cape,Divorced,Bachelor,10552.00,Switchboard and Receptionist,Standard Legal Plan,25,55820,75289,3340,1169,559,21104,,N,2021-10-01,-22.9325581|30.2894004
7c62f8c5-1ccb-488e-beef-8612955ef32f,Berniece Bosco,Female,58,Limpopo,Married,High School,11411.00,Clients and Customer Support,Standard Legal Plan,35,82696,67142,3175,2566,682,22822,,N,2022-11-01,-22.727542|30.7127925
bc4ea74f-b5e7-4893-a54a-da92e1bf2128,Clinton Corkery,Male,69,Northern Cape,Divorced,High School,2500.00,Cosmetology and Hairdressing,Funeral Cover,39,15823,36763,1541,1739,494,5000,,N,2021-04-01,-22.9368245|30.2849346
