unique_id,name,gender,age,area,marital_Status,qualification,income,occupation,policy,months_as_customer,cls,umbrella_limit,annual_premium,capital_loss,capital_gain,total_claim,fraud_reason,fraud
230a932f-1e9a-41a9-a003-2d14bd2852da,Jeremy Kessler,Male,46,Eastern Cape,Divorced,Bachelor,10552.00,Switchboard and Receptionist,Standard Legal Plan,48,89737,71869,2470,2669,594,21104,,N
d254b53d-fe2b-4664-86e3-39d82907185f,Bobbie Miller,Female,53,KwaZulu-Natal,Married,Bachelor,16885.00,Police Officer,Standard Legal Plan,26,60742,91387,3333,1892,931,33770,,N
6140b6b3-8c97-487e-87d1-7666f062157f,Petra Yundt,Female,57,KwaZulu-Natal,Divorced,Master,16885.00,Police Officer,Standard Legal Plan,48,63076,82576,4381,3261,501,33770,,N
0bbc159b-495c-4274-b899-366c7fdcb050,Jessika Moore,Female,42,Mpumalanga,Married,High School,2000.00,Security Guard,Funeral Cover,27,15457,41538,1253,617,388,4000,Murder For Claims,Y
205665b4-4bd7-48db-a1a6-5b8ec0cbb33e,Barry Kling,Male,33,Limpopo,Divorced,High School,3000.00,Domestic Worker,Funeral Cover,35,20079,36524,1651,1553,224,6000,,N
e3b3a680-9ee5-4ff2-afb2-148abec225ce,Ernesto Harvey,Female,68,Eastern Cape,Single,High School,2000.00,Security Guard,Funeral Cover,49,25025,32726,867,1747,238,4000,Murder For Claims,Y
3da5b21e-3e54-4b0d-80f6-09dfe7b5879a,Mose Turcotte,Female,55,Western Cape,Divorced,High School,3000.00,Domestic Worker,Domestic Worker Cover,29,32271,34312,1273,1545,250,6000,,N
1d632eaa-a4d3-42de-98a7-d4094c143a81,Mary Romaguera,Female,43,Eastern Cape,Divorced,Bachelor,11653.00,Telesales and Telemarketing,Funeral Cover,43,25853,37325,549,1587,214,23306,Faked death,Y
55b80d3e-6b4c-4b13-a84e-6df26c28f54e,Lowell Larson,Male,61,Eastern Cape,Single,High School,6489.00,Teller and Cashier,Funeral Cover,39,18170,36920,1356,2252,243,12978,,N
579aaed1-a00c-45ad-8b7c-1853290ec75a,Erling Barton,Male,28,Free State,Single,Bachelor,8283.00,Ticketing clerk,Standard Legal Plan,15,70792,71600,2295,3488,808,16566,,N
e119f5a7-e040-4775-a47e-b683526569cb,Theo Schumm,Female,56,Free State,Divorced,Bachelor,18000.00,Teacher,H.E.L.P Cover,51,50008,54351,2413,3318,728,36000,,N
ac460bba-60c1-467f-8166-d2ba9e54b49d,Ryley Ullrich-Frami,Male,67,Western Cape,Divorced,Master,14628.00,Nurse,Funeral Cover,44,10002,37366,1518,1428,600,29256,,N
6ef9790b-74a6-4d04-ac4c-3e74d6efd1be,Emmalee Bernhard,Male,46,Gauteng,Married,Master,40943.17,Cyber security engineer,Standard Legal Plan,24,89878,69760,3004,3516,909,69760,,N
6ef9790b-74a6-4d04-ac4c-3e74d6efd1be,Emmalee Bernhard,Male,46,Gauteng,Married,Master,40943.17,Cyber security engineer,H.E.L.P Cover,24,82997,88863,4829,3851,907,151646.34,Pre-existing condition misrepresentation,Y
f75791cc-2eb6-4e50-9cc6-8a01e4f645ab,Rozella Gottlieb,Female,62,North West,Divorced,High School,11653.00,Telesales and Telemarketing,Standard Legal Plan,45,81695,95266,3608,2492,854,23306,,N
2f1fe657-bd69-4172-a122-44135f49044d,Deborah Hintz,Male,33,Mpumalanga,Single,Bachelor,14628.00,Nurse,Funeral Cover,32,27491,36199,723,798,265,29256,,N
efd122d8-7607-449b-b612-66b4ec743cf1,Haven Turner,Female,33,Eastern Cape,Divorced,High School,3000.00,Domestic Worker,Funeral Cover,48,24315,45460,1847,2646,305,6000,,N
686fb34c-4251-4350-82f4-4b8453abbcbb,Edythe Smitham,Male,53,KwaZulu-Natal,Divorced,High School,2000.00,Security Guard,Standard Legal Plan,40,67516,86218,3400,4251,535,4000,,N
a726df59-db00-448f-b487-c17dd05959d9,Ramon Walsh,Female,25,Mpumalanga,Single,High School,10261.00,Data Capturing,Funeral Cover,5,16718,43779,1630,2399,704,20522,Faked death,Y
7e23f692-ad83-45c5-807f-64f20a4ea042,Aglae Terry,Female,46,Northern Cape,Single,High School,2100.00,Taxi Driver,Funeral Cover,19,20930,44647,609,1166,721,4200,Murder For Claims,Y
00333ba9-b74c-4e06-91bf-2197bf96a886,Alexandre Lemke,Male,61,Gauteng,Divorced,High School,2000.00,Security Guard,Standard Legal Plan,26,61519,90634,2437,4800,755,4000,,N
7ee4ce3d-d899-4aae-9e53-745167883c7a,Donna Upton,Male,42,North West,Married,Bachelor,8283.00,Ticketing clerk,Standard Legal Plan,29,52358,72436,3126,2387,854,16566,,N
ee5836dd-84cc-4a71-9f3d-2cbf7804a276,Janet Raynor,Male,50,North West,Divorced,Bachelor,16885.00,Police Officer,H.E.L.P Cover,42,77579,84018,4409,1287,814,33770,,N
ec779bd0-8d95-40a6-8289-3f5fd1c249fc,Osborne Schneider,Male,47,North West,Single,High School,2500.00,Cosmetology and Hairdressing,Funeral Cover,19,28807,46819,790,1441,463,5000,Murder For Claims,Y
847caff8-11fe-47c0-9b66-c0e5338c2562,Penelope Wilderman,Male,48,Mpumalanga,Divorced,High School,2500.00,Cosmetology and Hairdressing,Funeral Cover,11,13416,32280,1314,2019,495,5000,Murder For Claims,Y
fd9d9d06-cf24-4cbf-8b97-acac23c1a924,Chandler Prosacco,Female,54,Gauteng,Married,High School,11411.00,Clients and Customer Support,Funeral Cover,8,23027,31547,1101,1652,486,22822,Murder For Claims,Y
fefcf17b-e61d-4db7-abfd-04fc1ccc7e9d,Elena Walker,Male,54,Free State,Divorced,Master,13587.00,Travel Agent,Funeral Cover,43,20928,48523,1667,2965,253,27174,Faked death,Y
e8881a7b-13dd-4536-b789-25a1087b5bb4,Billie Dibbert,Male,35,North West,Single,High School,8283.00,Ticketing clerk,Standard Legal Plan,50,95906,68733,2923,4604,628,16566,,N
987ef980-b918-47bf-af35-7631a22d3653,Deion Stroman,Female,61,Northern Cape,Single,High School,11653.00,Telesales and Telemarketing,Funeral Cover,9,21203,39516,1151,2946,294,23306,,N
df82bbbf-3b1e-463f-8a27-ba45ccceb350,Jefferey Ryan,Male,34,Eastern Cape,Married,High School,2100.00,Taxi Driver,Funeral Cover,35,27044,44174,1529,1048,256,4200,,N
741c1700-6463-4d67-8055-037be1fb2da2,Earline Marquardt,Female,37,Gauteng,Married,High School,2000.00,Security Guard,Funeral Cover,12,10052,34852,1853,2898,354,4000,,N
9045ba27-4930-4f33-9ff7-a4618fbebb45,Ambrose Berge,Female,61,North West,Divorced,High School,3000.00,Domestic Worker,Domestic Worker Cover,7,29977,29171,2547,1421,391,6000,,N
065b74d6-e097-4260-a979-a7c5b89e3a59,Tyson Roberts,Female,59,Northern Cape,Divorced,High School,2100.00,Taxi Driver,Standard Legal Plan,41,60670,72338,3543,1245,950,4200,Fake legal bills,Y
4394fc32-19a2-44f5-9dbc-16bd71bc0e8f,Marty Feil,Male,53,Eastern Cape,Single,Master,14628.00,Nurse,Standard Legal Plan,33,92961,52148,4373,4386,983,29256,,N
60c80b12-e2a1-4a0c-94b3-8dbb40653a1b,Trinity Dicki,Male,69,Gauteng,Married,High School,2500.00,Cosmetology and Hairdressing,Standard Legal Plan,26,74439,72301,3427,4461,596,5000,,N
79a278d2-ff32-484d-beae-6cb27de8ee62,Kaia Johns,Female,61,Eastern Cape,Divorced,High School,2000.00,Security Guard,Standard Legal Plan,23,54024,84197,4025,4914,558,4000,,N
3198b750-70cd-422d-ae75-aaa5d090b089,Charley Hickle,Male,51,North West,Divorced,Bachelor,18000.00,Teacher,Funeral Cover,8,28193,37207,1913,2770,415,36000,,N
aa2291ec-ece4-4c2f-9187-bb9b720a96ae,Joaquin Rolfson-Windler,Female,30,Gauteng,Divorced,High School,8283.00,Ticketing clerk,Funeral Cover,13,19759,46726,1238,2662,503,16566,,N
02e4879f-1727-429e-8244-d0bf76f31123,Mariano Welch,Male,43,North West,Divorced,High School,10261.00,Data Capturing,Standard Legal Plan,56,58980,71319,3453,4381,678,20522,,N
5235705d-d119-4365-aa9c-0d93a004c3d1,Darius Metz-McClure,Female,60,North West,Divorced,High School,10261.00,Data Capturing,Standard Legal Plan,55,85934,52442,3650,1475,943,20522,,N
5e3fcd2a-e557-4786-ae03-5e3dbc432911,Casey Connelly,Male,32,North West,Married,High School,3000.00,Domestic Worker,Domestic Worker Cover,31,28927,36183,2798,1645,381,6000,,N
eaf3b92f-7fc8-49b6-a3f7-70442040602c,Tianna Cummerata,Female,50,KwaZulu-Natal,Divorced,High School,3000.00,Domestic Worker,Funeral Cover,55,29721,44642,821,2771,719,6000,,N
97fe91ad-5073-4188-be7d-60477234e800,Cassie Ondricka,Female,49,Mpumalanga,Married,Bachelor,41789.50,Chartered accountant,H.E.L.P Cover,20,50059,66406,3175,2903,819,66406,,N
97fe91ad-5073-4188-be7d-60477234e800,Cassie Ondricka,Female,49,Mpumalanga,Married,Bachelor,41789.50,Chartered accountant,Standard Legal Plan,20,99797,82311,4896,1356,728,148717,Misrepresentation of legal cases,Y
064d5534-9210-4229-91b9-45ce2f54425f,Della Predovic,Female,62,Mpumalanga,Divorced,High School,8283.00,Ticketing clerk,Funeral Cover,14,24312,42426,967,1290,455,16566,,N
37e0c28a-0ab5-4169-8df8-79f050f25f50,Clinton Wilderman,Female,50,Western Cape,Married,Bachelor,11653.00,Telesales and Telemarketing,Funeral Cover,18,19486,39049,1494,2478,421,23306,Faked death,Y
edeba529-5e13-4d7f-97e9-b1954831c81b,Mason Auer,Female,68,Northern Cape,Married,Bachelor,10261.00,Data Capturing,Standard Legal Plan,42,62315,64102,4876,2072,578,20522,,N
a91b6b0e-bf51-498e-906c-897236812732,Adele Trantow,Female,57,North West,Single,High School,2000.00,Security Guard,Standard Legal Plan,21,79105,56177,2198,2688,604,4000,,N
49dfcbc5-1b41-462a-b733-00eaa25eff21,Jerry Durgan,Male,53,North West,Married,Bachelor,10261.00,Data Capturing,Funeral Cover,34,13422,39758,598,2229,671,20522,,N
7f5a795b-f8e6-45e6-903c-a7464c5a9fe6,Janie Huel,Male,66,KwaZulu-Natal,Divorced,High School,11411.00,Clients and Customer Support,Standard Legal Plan,38,58017,70645,2339,3212,725,22822,,N
52c3a344-bf47-43b4-aaaf-116b7885b156,Hortense Sawayn,Male,64,Limpopo,Divorced,Bachelor,11653.00,Telesales and Telemarketing,Funeral Cover,58,26807,47211,1427,1036,633,23306,Faked death,Y
5b00c91c-381e-4648-8841-dba09f7c5fbe,Keyshawn Dicki,Male,37,Eastern Cape,Divorced,High School,2100.00,Taxi Driver,Funeral Cover,18,24867,31831,1172,2178,566,4200,Faked death,Y
dbecca52-f23c-4c89-aa5c-1f32c9ff501b,Genevieve Schumm,Female,64,Mpumalanga,Divorced,High School,11411.00,Clients and Customer Support,Funeral Cover,34,19933,40383,846,2009,226,22822,,N
61d470bf-cc12-47df-be3e-0891cd687e0d,Justina Casper,Male,29,Mpumalanga,Married,High School,6489.00,Teller and Cashier,Funeral Cover,25,21908,49558,1238,1968,445,12978,,N
05c5f1a1-65a0-45b0-bc45-0a6b2837adb8,Angus Reichel,Male,26,Limpopo,Single,High School,3000.00,Domestic Worker,Domestic Worker Cover,41,38541,27988,2593,1092,486,6000,Faked Work Dispute,Y
6ebf817e-f5a0-404b-9cbf-e607875ee63f,Brandt Koss,Female,30,Eastern Cape,Married,High School,10261.00,Data Capturing,Standard Legal Plan,39,94453,71842,2155,3718,686,20522,,N
b75f6f04-4f98-4a30-98ea-7639cf59c00f,Julianne Cartwright,Male,25,Limpopo,Single,Bachelor,8283.00,Ticketing clerk,Funeral Cover,57,25908,46931,1395,2426,730,16566,,N
b96f4038-fe4b-405d-ba25-e987963e7671,Jeremie Kub,Male,56,Free State,Single,Bachelor,18000.00,Teacher,Standard Legal Plan,21,92692,90502,3957,3358,990,36000,Misrepresentation of legal cases,Y
90f1f5ab-3ccf-4060-9895-13691a890a9d,Sonia Turcotte,Female,35,North West,Single,Master,16885.00,Police Officer,Funeral Cover,59,21998,48079,833,1213,443,33770,Murder For Claims,Y
0ba04c49-1419-4005-9e7f-c0fc6b49e76d,Vivienne Lowe,Male,35,Eastern Cape,Divorced,High School,2500.00,Cosmetology and Hairdressing,Standard Legal Plan,34,86126,66027,3538,2093,851,5000,,N
95831cd7-532d-4b2c-81aa-e0b50f1f9684,Georgette Ebert,Male,38,Northern Cape,Divorced,Master,16885.00,Police Officer,Standard Legal Plan,34,81993,83244,4037,3209,959,33770,,N
127f4258-4e82-476f-9d5f-cb6283fd2e7d,Devin Fahey,Female,45,Free State,Married,High School,3000.00,Domestic Worker,Funeral Cover,11,26023,41287,1874,615,628,6000,False documentation,Y
f950e3a1-0614-48df-9d3b-35a645b0b0f9,Orrin Gutkowski-Strosin,Female,33,Western Cape,Single,Master,16885.00,Police Officer,H.E.L.P Cover,46,74607,57166,4689,4165,875,33770,,N
771021e9-6d0f-47b9-b482-3f8cba6a1866,Ron Mraz,Female,54,North West,Married,High School,2500.00,Cosmetology and Hairdressing,Funeral Cover,40,25485,45739,1016,2456,468,5000,,N
771dfc52-e024-49c1-9317-7366c6b14b4b,Joanne Lebsack-Mertz,Female,52,Limpopo,Married,High School,2100.00,Taxi Driver,Funeral Cover,39,26496,49221,1546,1370,443,4200,False documentation,Y
fec60b53-1591-4a40-ba69-6c0fcc9c581b,Roma Walsh,Female,38,Eastern Cape,Divorced,Bachelor,8283.00,Ticketing clerk,Standard Legal Plan,30,54679,87173,3254,2899,713,16566,Fake legal bills,Y
9f255e58-6dec-43e2-978b-f90640a5de15,Micah Pfeffer,Female,62,North West,Single,Bachelor,11653.00,Telesales and Telemarketing,Standard Legal Plan,32,57252,66077,3086,2358,543,23306,,N
28ef9a2a-7ce5-4611-8440-2b961e7dc5ba,Alessandra Willms,Male,50,Western Cape,Married,Master,18000.00,Teacher,Funeral Cover,44,13874,31111,1417,2358,391,31111,Murder For Claims,Y
4ad6110b-b630-4774-9f3e-8401ea96e4d8,Freddy Schinner,Female,53,Free State,Married,Bachelor,10261.00,Data Capturing,Standard Legal Plan,59,93321,87850,2007,1115,583,20522,,N
bc0110b6-c05b-4a82-a058-a22fb9a2c2bb,Emory Pollich,Male,46,Mpumalanga,Married,High School,2000.00,Security Guard,Funeral Cover,6,12018,41076,1219,2444,285,4000,Murder For Claims,Y
a273aba7-4f61-4a04-b480-a0b94dd3d417,Gabe Kub,Male,26,Western Cape,Single,High School,8283.00,Ticketing clerk,Standard Legal Plan,27,74278,83197,2582,1730,734,16566,,N
269c776d-3e1d-4afb-96a0-f30ba998f69b,Ellsworth Hagenes,Male,63,Western Cape,Divorced,High School,2000.00,Security Guard,Standard Legal Plan,49,94493,76463,4144,2658,936,4000,,N
9233198c-5c1f-4dc9-970e-da5c8c9917f4,Cynthia Lind,Male,30,North West,Married,Bachelor,11411.00,Clients and Customer Support,Funeral Cover,7,28216,42328,810,566,624,22822,,N
121b62fb-7b0d-412a-8c21-80d174e93931,Hunter Borer,Male,31,Limpopo,Single,High School,3000.00,Domestic Worker,Domestic Worker Cover,34,20343,23797,2822,1642,429,6000,,N
b6c8e772-9167-4f57-880b-0dfc90659cf6,Krystal Ruecker,Female,55,Mpumalanga,Married,PhD,46875.08,Investment banker,H.E.L.P Cover,53,91821,77191,2221,4473,717,77191,,N
b6c8e772-9167-4f57-880b-0dfc90659cf6,Krystal Ruecker,Female,55,Mpumalanga,Married,PhD,46875.08,Investment banker,Standard Legal Plan,53,98679,90907,3660,4554,525,168098,,N
e188392b-a79a-497e-877f-c3911ed7d5a1,Mattie Christiansen,Male,28,Western Cape,Married,High School,10261.00,Data Capturing,Standard Legal Plan,55,62387,54460,4699,2496,512,20522,,N
f8e04443-4745-4cc8-afcf-71b7da454607,Marcos Haag,Female,65,Northern Cape,Divorced,High School,2000.00,Security Guard,Funeral Cover,56,14269,37586,1111,1022,545,4000,,N
963e0a84-84c6-4007-87c1-443596bdeadf,Neal Tromp-Simonis,Female,25,Western Cape,Single,High School,2500.00,Cosmetology and Hairdressing,Funeral Cover,53,19776,35017,1254,1587,677,5000,Murder For Claims,Y
64518a44-a2dd-4256-85ec-804e5c2735ba,Chasity Wuckert,Female,54,Northern Cape,Married,High School,2100.00,Taxi Driver,Standard Legal Plan,7,66098,50269,3930,4408,627,4200,,N
e1058179-7014-40a4-8056-3cd1a503faf1,Malachi Cummerata,Male,60,Free State,Single,Bachelor,11411.00,Clients and Customer Support,Standard Legal Plan,37,55391,86285,2263,4290,586,22822,Fake legal bills,Y
385cf665-4897-4b76-ad86-f0645b03939f,Mertie Cruickshank,Female,53,Limpopo,Divorced,High School,11411.00,Clients and Customer Support,Funeral Cover,37,29458,49114,1280,2927,598,22822,Faked death,Y
cf85296b-0cd2-40fe-854f-b6cc245ef7e2,Darron Lowe,Male,50,KwaZulu-Natal,Married,High School,11653.00,Telesales and Telemarketing,Standard Legal Plan,5,88544,64871,4562,4400,946,23306,,N
b65cafae-9345-4790-9937-e17ce0605c83,Kadin Pagac,Male,68,Mpumalanga,Married,High School,3000.00,Domestic Worker,Domestic Worker Cover,51,30392,22474,2963,825,308,6000,,N
f76ba412-7527-47fb-ae85-d1316a79d69b,Dion Kovacek,Female,38,Eastern Cape,Single,High School,2100.00,Taxi Driver,Funeral Cover,42,21732,30731,1137,1661,406,4200,Faked death,Y
7081d62b-92b2-4a1f-8366-c63c5ab10fb6,Josiane Grady,Female,64,Mpumalanga,Divorced,High School,11653.00,Telesales and Telemarketing,Standard Legal Plan,38,82501,95656,3094,1655,706,23306,,N
c3288254-c257-42e2-91d7-36d948de3cd2,Duane Fisher-Hauck,Female,41,Free State,Single,Bachelor,11411.00,Clients and Customer Support,Standard Legal Plan,38,73229,90687,2175,4254,946,22822,,N
00f01cac-aa77-4e83-9b9b-240dabc19067,Ruby Kilback-Fadel,Female,53,Mpumalanga,Divorced,Bachelor,8283.00,Ticketing clerk,Funeral Cover,20,11662,43254,1047,1812,512,16566,,N
8dd8f63f-7c8a-4335-afa4-b125880b3513,Katlyn Moen,Female,38,Gauteng,Divorced,Master,14628.00,Nurse,Standard Legal Plan,30,66437,62069,4127,4429,826,29256,,N
de81f1e7-08df-4b9f-bc3e-7914411df173,Blanche Dietrich,Male,66,Western Cape,Married,High School,3000.00,Domestic Worker,Funeral Cover,44,26057,49782,751,611,252,6000,,N
31d03c48-f1da-4595-927f-dbf6974f817f,Danny Rutherford,Female,47,Northern Cape,Divorced,PhD,46957.33,Plant manager,Standard Legal Plan,46,76969,51248,3311,4898,897,51248,,N
2fe5158e-82e3-43d8-8948-57a0dddf6817,Makenzie Sipes-Tremblay,Female,66,Limpopo,Divorced,High School,2100.00,Taxi Driver,Funeral Cover,56,19925,45883,1948,841,773,4200,,N
90642cc2-45a8-4b00-9fc2-ad9a9e24f7c6,Leonor Aufderhar,Female,57,Western Cape,Single,High School,2500.00,Cosmetology and Hairdressing,Funeral Cover,58,19829,36475,1966,2802,631,5000,Faked death,Y
6111d0d2-be5e-4d82-a8e8-2ece6caf5dfb,Coty Upton,Male,41,Gauteng,Married,High School,2100.00,Taxi Driver,Standard Legal Plan,27,67741,96763,3705,2030,531,4200,,N
7d928c13-5e19-4d38-8952-2132fbd16225,Edythe Cremin,Female,32,KwaZulu-Natal,Married,Bachelor,14628.00,Nurse,Funeral Cover,46,15018,36391,1963,2591,643,29256,,N
f68112e9-701e-42c9-b873-5bb2870e350b,Layla Conroy,Male,64,Free State,Single,High School,2000.00,Security Guard,Funeral Cover,49,12694,41553,898,1199,454,4000,Murder For Claims,Y
db8cc412-0e24-4003-9969-a09a7c86f2a2,Davin Reinger,Female,26,Gauteng,Divorced,High School,6489.00,Teller and Cashier,Funeral Cover,53,20649,31611,1998,2568,595,12978,,N
42dd7a43-59d4-4bb2-b344-a06bd80cabdb,Darby Smitham,Female,30,North West,Married,High School,2000.00,Security Guard,Standard Legal Plan,23,95621,57629,3035,1894,628,4000,,N
0de6e8a1-589f-4982-a83c-6b580a6501bc,Alexane Hermiston-Paucek,Female,35,Gauteng,Married,PhD,46957.33,Plant manager,Standard Legal Plan,31,86797,70523,2260,1538,686,70523,,N
0de6e8a1-589f-4982-a83c-6b580a6501bc,Alexane Hermiston-Paucek,Female,35,Gauteng,Married,PhD,46957.33,Plant manager,H.E.L.P Cover,31,84839,86160,2187,2507,913,156683,,N
a6286ead-f121-4bba-ab97-416ef562e314,Rudy Borer,Male,43,Free State,Single,Bachelor,14628.00,Nurse,Standard Legal Plan,24,54233,98493,4765,2890,737,29256,,N
a5f0594b-da33-4b7a-a8db-797d440ebcb8,Camylle Mohr,Female,31,Free State,Married,Bachelor,10552.00,Switchboard and Receptionist,Standard Legal Plan,20,87395,56445,3221,2007,903,21104,,N
1bf684c8-3635-479c-926b-a16782149cc3,Candido Herzog,Male,50,Western Cape,Divorced,Bachelor,14628.00,Nurse,Funeral Cover,37,27924,46006,734,1261,514,29256,Murder For Claims,Y
9fe441ee-1bc0-44fe-8f4f-db7d066650cd,Dan Abshire,Male,40,KwaZulu-Natal,Divorced,Bachelor,13587.00,Travel Agent,Funeral Cover,46,13072,37765,511,1276,449,27174,,N
3c0eeb59-7ba7-4617-bcd7-56ec77e06d3e,Hettie Stracke,Male,44,Gauteng,Divorced,High School,2500.00,Cosmetology and Hairdressing,Standard Legal Plan,27,81017,80113,2102,2955,960,5000,,N
08c9066d-6d1b-4207-add9-1b79484891bf,Cecil Macejkovic-Williamson,Female,42,KwaZulu-Natal,Married,Bachelor,16885.00,Police Officer,H.E.L.P Cover,54,58022,87307,4722,1722,599,33770,Pre-existing condition misrepresentation,Y
ff00e863-1c8e-42fa-aec5-2099eb2d472d,Maggie Jaskolski,Male,43,Gauteng,Divorced,Bachelor,10552.00,Switchboard and Receptionist,Standard Legal Plan,35,92951,65206,4553,1344,951,21104,,N
a86f340b-7a05-4525-b559-d2dfa72e0c28,Jamil Deckow,Male,66,Northern Cape,Married,PhD,45327.25,Financial manager,Standard Legal Plan,50,72036,90260,4127,3266,668,90260,Misrepresentation of legal cases,Y
a86f340b-7a05-4525-b559-d2dfa72e0c28,Jamil Deckow,Male,66,Northern Cape,Married,PhD,45327.25,Financial manager,H.E.L.P Cover,50,68055,75574,2307,2141,753,165834,Pre-existing condition misrepresentation,Y
0696cc3a-ab53-44c8-85dd-d6fbe2085d17,Rosa Buckridge,Male,50,Gauteng,Divorced,High School,10261.00,Data Capturing,Standard Legal Plan,26,57923,52712,2409,1636,845,20522,,N
f443c9b5-360b-47b7-9cd9-3c92c00549ae,Christina Rowe,Male,61,Mpumalanga,Single,High School,2100.00,Taxi Driver,Funeral Cover,44,25238,43888,1377,2370,510,4200,Murder For Claims,Y
ea21a5b4-e92f-4791-bf75-814db7982312,Alexandre Jakubowski,Female,41,Mpumalanga,Single,High School,6489.00,Teller and Cashier,Standard Legal Plan,21,91249,71499,3529,2816,741,12978,,N
9e5bed5a-f3ee-45fc-8f59-9e42ebe030a2,Carlo Wintheiser,Male,29,Limpopo,Divorced,Bachelor,13587.00,Travel Agent,Funeral Cover,42,23271,43221,1570,1955,625,27174,False documentation,Y
77a34728-6eb3-4047-8c50-8267caaa741c,Eliezer Torp,Female,62,Free State,Single,Bachelor,11653.00,Telesales and Telemarketing,Funeral Cover,18,26614,48997,1178,2361,301,23306,,N
cb312c53-d73f-4f30-9327-a34f7ca8856a,Jorge Kirlin,Female,35,Limpopo,Single,Bachelor,10552.00,Switchboard and Receptionist,Funeral Cover,23,10460,41253,967,1004,667,21104,,N
69aee010-017e-4f5a-8ff2-440fdb68e4d1,Marcus Pagac,Female,33,Free State,Married,Bachelor,14628.00,Nurse,Standard Legal Plan,19,98576,87059,3358,3164,822,29256,,N
197c138a-eb04-43eb-a2b5-01a144f4595e,Gianni Prohaska,Female,40,North West,Single,High School,2500.00,Cosmetology and Hairdressing,Funeral Cover,5,20450,45346,1820,1959,694,5000,,N
14b83e00-e6fb-431e-a444-ea9d875b7179,Marc Blick,Male,67,KwaZulu-Natal,Married,Bachelor,13587.00,Travel Agent,Standard Legal Plan,35,58352,74186,3544,2944,522,27174,,N
0303d9e0-e58e-4e92-a660-1535d56235fd,Lizzie Strosin,Male,67,North West,Married,High School,3000.00,Domestic Worker,Domestic Worker Cover,13,34025,39412,2448,646,493,6000,False documentation,Y
